id;name;status;createdMonth;closedMonth;dueMonth;list;folder;space;url
86ag90w85;Materiais Mafema;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag90w85
86ag9154u;Eletrodutos Verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag9154u
86ag91med;Combustivel Verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86ag91med
86agawr0h;Ferramenta;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agawr0h
86agawrc5;Gasto interno;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agawrc5
86agawvx3;Ferramenta interna;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agawvx3
86agaxhz4;Gasolina Verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agaxhz4
86agaxknc;Terceirização serv.;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agaxknc
86agaxmwn;Terceirização;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agaxmwn
86agaxmyn;Terceirização;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agaxmyn
86agaz335;Compra Neocharge;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agaz335
86agb542q;Parafusos e prolongadores;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agb542q
86agc7utm;Materiais gerais;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agc7utm
86agc7xwp;Serralheiro Montendre;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agc7xwp
86agc8357;Broca;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agc8357
86agc85x9;Barramento de cobre;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agc85x9
86agdjwdc;Compra morada Rosarinho;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agdjwdc
86agdjwuq;Materiais quadro verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agdjwuq
86agdqm99;Disjuntores Verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agdqm99
86agefjyk;Ferramentas internas igor;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agefjyk
86agefm26;Materiais verano cabos;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agefm26
86agefqkb;Sobronze barramentos;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agefqkb
86agf186h;Disjuntor Verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agf186h
86agf20gq;Refeição;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agf20gq
86agfh953;Faturado Dimensional cabo 25mm;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agfh953
86agfhcka;Ferramenta verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agfhcka
86agfxdz9;Maleta ferramenta interno;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agfxdz9
86agfxjjk;Parafusos;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agfxjjk
86agfxt2g;Material Verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agfxt2g
86agg1tqy;Material Verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agg1tqy
86agg1yyz;Material Verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agg1yyz
86agg1zty;Barramento cobre;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agg1zty
86agg36cu;Materiais alvenaria;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agg36cu
86agh9ttp;edf. vila casa forte;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agh9ttp
86agh9vpy;The plaza;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agh9vpy
86agh9wff;Disjuntores Verano;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agh9wff
86aghw55v;Cabos dimensional verano 2\2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86aghw55v
86agjaq7a;Villa casa forte disjuntores;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjaq7a
86agjb490;the plaza 2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjb490
86agjekaq;Faturado termontécnica;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjekaq
86agjhzbm;condo. reserva do poço 2/2;to do;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzbm
86agjhzbu;Edf Montendre 1/4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzbu
86agjhzc6;Edf Montendre 2/4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzc6
86agjhzcw;Edf Montendre 3/4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzcw
86agjhzdu;Edf Terrabrasilis 1/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzdu
86agjhzec;Edf The Plaza 1/3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzec
86agjhzex;Edf The Plaza 2/3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzex
86agjhzfa;Edf Luar das Ubaias 1/3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzfa
86agjhzfx;Edf Maria Carolina 1/4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzfx
86agjhzgh;Edf Maria Carolina 4/4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzgh
86agjhzhb;Edf Quinta do Algarve Entrada;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzhb
86agjhzhq;Edf Samsara 1/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzhq
86agjhzj6;Terra Brasilis Entrada;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzj6
86agjhzjy;Edf. Luar das Ubaias entrada;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzjy
86agjhzkf;Cid Sampaio Entrada;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzkf
86agjhzm4;Edf. Maria carolina entrada;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzm4
86agjhzmz;Edf The Plaza 3/3;to do;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzmz
86agjhznn;Edf Terrabrasilis 2/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhznn
86agjhzpr;Edf Cid Sampaio 1/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzpr
86agjhzqn;Edf Maria Carolina 2/4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzqn
86agjhzr4;Castelo the blois Entrada;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzr4
86agjhzrw;Castelo the blois 2/3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzrw
86agjhztb;Castelo the blois 3/3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhztb
86agjhzvm;Edf. quinta do algarve 1/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzvm
86agjhzwj;Condominio Reserva do poço;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzwj
86agjhzx4;Edf Luar das Ubaias 2/3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzx4
86agjhzxn;Edf. quinta do algarve 2/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzxn
86agjhzyx;Cond reserva do poço 1/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzyx
86agjhzzg;Edf Cid Sampaio 2/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjhzzg
86agjj003;Edf Maria Carolina 3/4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjj003
86agjj011;Edf Morada Rosarinho 2/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjj011
86agjj01k;Edf Montendre 4/4;to do;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agjj01k
86agkxett;Cabos reserva do poço 60%;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkxett
86agkz7x2;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7x2
86agkz7x1;TransferÃªncia enviada pelo Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) AgÃªncia: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7x1
86agkz7x3;Edf Verano 1/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7x3
86agkz7xd;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7xd
86agkz7xe;TransferÃªncia recebida pelo Pix;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7xe
86agkz7xn;Pagamento de boleto efetuado - DIMENSIONAL BRASIL SOLUCOES LTDA;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7xn
86agkz7xr;TransferÃªncia enviada pelo Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) AgÃªncia: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7xr
86agkz7xv;TransferÃªncia enviada pelo Pix - DENILSON FERREIRA DA SILVA - â¢â¢â¢.135.424-â¢â¢ - ITAÃ UNIBANCO S.A. (0341) AgÃªncia: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7xv
86agkz7y8;Edf Morada Rosarinho 1/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7y8
86agkz7yd;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7yd
86agkz7yk;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7yk
86agkz7yv;TransferÃªncia enviada pelo Pix - LOJA DO CONDOMINIO LTDA - 05.061.290/0001-05 - BCO DO BRASIL S.A. (0001) AgÃªncia: 1836 Conta: 130863-7;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7yv
86agkz7yw;TransferÃªncia enviada pelo Pix - DENILSON FERREIRA DA SILVA - â¢â¢â¢.135.424-â¢â¢ - ITAÃ UNIBANCO S.A. (0341) AgÃªncia: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7yw
86agkz7yy;TransferÃªncia enviada pelo Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) AgÃªncia: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7yy
86agkz7z7;Pagamento de boleto efetuado - Claro;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7z7
86agkz7zb;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7zb
86agkz7zp;Reembolso recebido pelo Pix - PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA. (0323) AgÃªncia: 1 Conta: 2918333524-0;estornado;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7zp
86agkz7zr;Resgate RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz7zr
86agkz802;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN LATIN AMERICA AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz802
86agkz805;Edf Samsara 2/2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz805
86agkz80a;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz80a
86agkz80b;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz80b
86agkz80x;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz80x
86agkz80z;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz80z
86agkz815;TransferÃªncia enviada pelo Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) AgÃªncia: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz815
86agkz816;TransferÃªncia enviada pelo Pix - Adryan Kennie Melo dos Santos - â¢â¢â¢.650.314-â¢â¢ - NU PAGAMENTOS - IP (0260) AgÃªncia: 1 Conta: 67705487-7;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz816
86agkz81f;TransferÃªncia enviada pelo Pix - DENILSON FERREIRA DA SILVA - â¢â¢â¢.135.424-â¢â¢ - ITAÃ UNIBANCO S.A. (0341) AgÃªncia: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz81f
86agkz81g;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz81g
86agkz81h;TransferÃªncia enviada pelo Pix - DENILSON FERREIRA DA SILVA - â¢â¢â¢.135.424-â¢â¢ - ITAÃ UNIBANCO S.A. (0341) AgÃªncia: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz81h
86agkz81p;TransferÃªncia recebida pelo Pix -;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz81p
86agkz81r;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz81r
86agkz81t;TransferÃªncia enviada pelo Pix - DENILSON FERREIRA DA SILVA - â¢â¢â¢.135.424-â¢â¢ - ITAÃ UNIBANCO S.A. (0341) AgÃªncia: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz81t
86agkz81y;TransferÃªncia enviada pelo Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) AgÃªncia: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz81y
86agkz821;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz821
86agkz827;TransferÃªncia enviada pelo Pix - POSTO CURADAO LTDA - 08.687.340/0001-44 - BCO SANTANDER (BRASIL) S.A. (0033) AgÃªncia: 4003 Conta: 13000352-3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz827
86agkz829;TransferÃªncia enviada pelo Pix - 57.538.443 Tallanny de Melo Inacio - 57.538.443/0001-58 - NU PAGAMENTOS - IP (0260) AgÃªncia: 1 Conta: 338857549-9;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz829
86agkz82b;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz82b
86agkz82e;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz82e
86agkz82m;Estorno - TransferÃªncia enviada pelo Pix - Claudio Mendes Ferreira - â¢â¢â¢.239.954-â¢â¢ - CAIXA ECONOMICA FEDERAL (0104) AgÃªncia: 3015 Conta: 1288000000801349805-9;estornado;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz82m
86agkz82n;TransferÃªncia enviada pelo Pix - Claudio Mendes Ferreira - â¢â¢â¢.239.954-â¢â¢ - CAIXA ECONOMICA FEDERAL (0104) AgÃªncia: 3015 Conta: 1288000000801349805-9;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz82n
86agkz82p;TransferÃªncia enviada pelo Pix - Claudio Mendes Ferreira - â¢â¢â¢.239.954-â¢â¢ - CAIXA ECONOMICA FEDERAL (0104) AgÃªncia: 3015 Conta: 1288000000801349805-9;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz82p
86agkz830;Estorno - TransferÃªncia enviada pelo Pix - Claudio Mendes Ferreira - â¢â¢â¢.239.954-â¢â¢ - CAIXA ECONOMICA FEDERAL (0104) AgÃªncia: 3015 Conta: 1288000000801349805-9;estornado;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz830
86agkz831;TransferÃªncia enviada pelo Pix - 64.528.195 Marcelo Felipe Dias Lacerda - 64.528.195/0001-20 - NU PAGAMENTOS - IP (0260) AgÃªncia: 1 Conta: 357302159-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz831
86agkz834;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz834
86agkz839;TransferÃªncia enviada pelo Pix - PIX Marketplace - 10.573.521/0001-91 - MERCADO PAGO IP LTDA. (0323) AgÃªncia: 1 Conta: 2918333524-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz839
86agkz83b;Reembolso recebido pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;estornado;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz83b
86agkz83g;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz83g
86agkz83r;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz83r
86agkz83u;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz83u
86agkz846;Reembolso recebido pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;estornado;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz846
86agkz84h;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz84h
86agkz84g;AplicaÃ§Ã£o RDB;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz84g
86agkz84j;Reembolso recebido pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;estornado;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz84j
86agkz84v;Edf Luas das Ubaias 3/3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz84v
86agkz84z;TransferÃªncia enviada pelo Pix - Rosimere Batista Dos Santos - â¢â¢â¢.719.514-â¢â¢ - PICPAY (0380) AgÃªncia: 1 Conta: 2344568-8;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz84z
86agkz850;TransferÃªncia enviada pelo Pix - LOJA DO CONDOMINIO LTDA - 05.061.290/0001-05 - BCO DO BRASIL S.A. (0001) AgÃªncia: 1836 Conta: 130863-7;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz850
86agkz858;TransferÃªncia enviada pelo Pix - POSTO CURADAO LTDA - 08.687.340/0001-44 - BCO SANTANDER (BRASIL) S.A. (0033) AgÃªncia: 4003 Conta: 13000352-3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz858
86agkz85a;TransferÃªncia recebida pelo Pix;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz85a
86agkz85b;TransferÃªncia enviada pelo Pix - DENILSON FERREIRA DA SILVA - â¢â¢â¢.135.424-â¢â¢ - ITAÃ UNIBANCO S.A. (0341) AgÃªncia: 7924 Conta: 53532-6;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz85b
86agkz85k;TransferÃªncia enviada pelo Pix - Robson JosÃ© de Santana - â¢â¢â¢.908.984-â¢â¢ - NU PAGAMENTOS - IP (0260) AgÃªncia: 1 Conta: 32146774-3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz85k
86agkz85n;TransferÃªncia enviada pelo Pix - LYRA M2M LTDA - 27.554.839/0001-28 - ITAÃ UNIBANCO S.A. (0341) AgÃªncia: 8723 Conta: 22072-2;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz85n
86agkz85q;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz85q
86agkz86a;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz86a
86agkz869;TransferÃªncia enviada pelo Pix - Claudio Mendes Ferreira - â¢â¢â¢.239.954-â¢â¢ - CAIXA ECONOMICA FEDERAL (0104) AgÃªncia: 3015 Conta: 1288000000801349805-9;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz869
86agkz86e;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz86e
86agkz86u;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz86u
86agkz86v;Reembolso recebido pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;estornado;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz86v
86agkz86w;Reembolso recebido pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;estornado;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz86w
86agkz873;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz873
86agkz876;Reembolso recebido pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;estornado;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz876
86agkz877;TransferÃªncia enviada pelo Pix - POSTO CURADAO LTDA - 08.687.340/0001-44 - BCO SANTANDER (BRASIL) S.A. (0033) AgÃªncia: 4003 Conta: 13000352-3;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz877
86agkz87c;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz87c
86agkz87h;TransferÃªncia enviada pelo Pix - PABLO MICHAEL VIANA SILVEIRA - â¢â¢â¢.393.514-â¢â¢ - STONE IP S.A. (0197) AgÃªncia: 1 Conta: 4506188-4;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz87h
86agkz87j;TransferÃªncia enviada pelo Pix - UBER DO BRASIL TECNOLOGIA LTDA. - 17.895.646/0001-87 - ADYEN DO BRASIL IP LTDA. AgÃªncia: 1 Conta: 100000056-0;pago;;;;Fluxo de caixa;Clientes;Obras;https://app.clickup.com/t/86agkz87j
